Data,COPPER_d,DAX_d,DJI_d,EURJPY_d,EURUSD_d,GBPUSD_d,GERMANY10B_d,GLOBAL_ENERGY_d,GLOBAL_FINANCE_d,GLOBAL_HEALTHCARE_d,GLOBAL_INDUSTRY_d,GLOBAL_TECH_d,GOLD_d,IRON_d,JAPAN10B_d,NATGAS_d,NIKKEI_d,OILBRENT_d,PALLADIUM_d,POLAND10B_d,SP500_d,SPENERGY_d,SPTECH_d,SPVIX_d,USA10B_d,USA30B_d,USDCHF_d,USDJPY_d,WHEAT_d,WIG20_d
2018-05-29,3.052,12666.51,24361.45,125.365,1.15452,1.32588,0.261,30.5452,59.3687,52.1541,85.0777,26.5983,1298.62,67.0,0.033,2.82,22358.43,75.4,973.16,3.286,2689.86,746.99,694.7,17.02,2.784,2.975,0.99087,108.586,553.5,2191.95
2018-05-30,3.0595,12783.76,24667.78,127.056,1.16675,1.32855,0.37,31.4969,60.3632,52.9458,86.1668,26.8274,1301.93,67.0,0.031,2.83,22018.52,77.54,981.87,3.27,2724.01,770.1,699.76,14.94,2.857,3.028,0.98927,108.897,535.5,2157.07
2018-05-31,3.058,12604.89,24415.84,127.189,1.16929,1.32926,0.34,31.3299,59.9345,52.4352,85.3586,26.8474,1298.08,67.0,0.035,2.89,22201.82,77.44,983.35,,2705.27,763.67,699.32,15.43,2.859,3.025,0.98564,108.778,539.5,
2018-06-01,3.0915,12724.27,24635.21,127.72,1.16575,1.33529,0.385,31.4566,60.4905,53.0521,86.15,27.3296,1292.93,67.0,0.043,2.9,22171.35,76.74,997.72,3.228,2734.62,767.76,712.32,13.46,2.904,3.052,0.98836,109.561,536.5,2190.26
2018-06-04,3.1265,12770.75,24813.69,128.443,1.16971,1.33152,0.419,31.2376,60.8399,53.1147,86.2331,27.5319,1291.77,67.0,0.048,2.91,22475.94,75.28,992.92,3.217,2746.87,760.67,717.55,12.74,2.944,3.086,0.9881,109.807,518.5,2210.1
2018-06-05,3.191,12787.13,24799.98,128.699,1.17175,1.34006,0.368,31.162,60.4719,52.9746,86.1856,27.6515,1296.24,67.0,0.049,2.87,22539.54,75.33,989.52,3.221,2748.8,758.09,720.66,12.4,2.931,3.086,0.98459,109.834,523.5,2255.95
2018-06-06,3.2545,12830.07,25146.39,129.721,1.1777,1.34149,0.464,31.3142,61.2344,53.4415,86.9928,27.805,1296.06,65.17,0.051,2.85,22625.73,75.38,1014.0,3.285,2772.35,762.21,724.95,11.64,2.975,3.123,0.9864,110.147,530.5,2256.67
2018-06-07,3.268,12811.05,25241.41,129.431,1.17982,1.34198,0.484,31.7071,61.2148,53.378,87.0136,27.5369,1296.91,65.17,0.049,2.93,22823.26,77.28,1008.33,3.283,2770.37,774.31,718.13,12.13,2.922,3.069,0.98006,109.704,537.5,2270.75
2018-06-08,3.293,12766.55,25316.53,128.787,1.17668,1.34052,0.447,31.6992,61.2892,53.677,87.0156,27.4851,1298.59,64.74,0.047,2.86,22694.5,76.47,1008.4,3.301,2779.03,772.44,718.42,12.18,2.95,3.09,0.98524,109.45,531.5,2250.06
2018-06-11,3.2505,12842.91,25322.31,129.679,1.17826,1.33787,0.494,31.8563,61.4684,53.7594,87.434,27.5479,1300.05,65.18,0.044,2.95,22804.04,76.49,1019.24,3.3,2782.0,775.29,718.66,12.35,2.955,3.094,0.98554,110.061,526.5,2234.52
2018-06-12,3.2425,12842.3,25320.73,129.653,1.17456,1.33741,0.491,31.5381,61.1277,53.667,87.1353,27.6027,1295.66,65.4,0.049,2.92,22878.35,75.86,1017.78,3.297,2786.85,769.5,722.47,12.34,2.963,3.094,0.98717,110.384,546.5,2252.39
2018-06-13,3.248,12890.58,25201.2,130.038,1.17941,1.33768,0.484,31.4222,60.9848,53.7594,87.1412,27.5718,1299.37,65.34,0.049,2.94,22966.38,76.71,1006.68,3.286,2775.63,766.43,718.83,12.94,2.966,3.088,0.98511,110.257,528.5,2238.94
2018-06-14,3.2165,13107.1,25175.31,128.085,1.15733,1.32622,0.427,31.3712,60.418,53.9283,86.7722,27.6814,1302.01,65.56,0.043,2.96,22738.61,75.97,1004.65,3.255,2782.49,764.8,723.38,12.12,2.939,3.056,0.99669,110.673,513.5,2238.39
2018-06-15,3.141,13010.55,25090.48,128.397,1.16092,1.32768,0.403,30.7789,60.096,54.0584,86.3063,27.508,1279.73,65.39,0.034,2.98,22851.75,73.37,985.94,3.266,2779.66,748.7,720.86,11.98,2.922,3.046,0.99688,110.6,515.0,2203.01
2018-06-18,3.1035,12834.11,24987.47,128.473,1.16216,1.32464,0.4,30.996,59.9697,53.6005,85.8809,27.497,1278.14,65.3,0.034,2.97,22680.33,75.27,987.44,3.202,2773.75,757.17,721.73,12.31,2.921,3.049,0.99559,110.547,507.5,2150.98
2018-06-19,3.0465,12677.97,24700.21,127.468,1.15848,1.31735,0.372,30.9037,59.8033,53.6382,84.3437,27.2649,1274.4,65.01,0.033,2.9,22278.48,75.09,965.54,3.197,2762.59,755.16,717.52,13.35,2.9,3.033,0.99466,110.03,497.5,2120.75
2018-06-20,3.0465,12695.16,24657.8,127.722,1.1574,1.31757,0.378,30.9203,59.8425,53.8647,84.2764,27.3934,1267.71,65.01,0.034,2.95,22555.43,74.66,960.21,3.169,2767.32,758.35,719.27,12.79,2.941,3.079,0.99597,110.353,508.0,2154.18
2018-06-21,3.025,12511.91,24461.7,127.563,1.16083,1.32462,0.336,30.4116,59.4402,53.6869,83.4752,27.1503,1267.06,64.93,0.034,3.0,22693.04,73.14,946.3,3.148,2749.76,743.74,713.79,14.64,2.899,3.045,0.99125,109.889,515.0,2150.91
2018-06-22,3.0325,12579.72,24580.89,128.237,1.16589,1.32584,0.339,31.1728,59.5214,54.0247,84.1112,27.0666,1269.17,64.89,0.031,2.94,22516.83,75.54,953.8,3.17,2754.88,759.98,711.85,13.77,2.897,3.04,0.98813,109.99,511.0,2162.88
2018-06-25,2.992,12270.33,24252.8,128.404,1.1701,1.32789,0.329,30.5884,58.8558,53.3939,82.7976,26.4647,1263.87,64.88,0.029,2.93,22338.15,74.73,938.0,3.218,2717.07,743.23,696.71,17.33,2.882,3.025,0.98719,109.736,496.0,2155.9
2018-06-26,2.997,12234.34,24283.11,128.147,1.1647,1.32239,0.34,30.9606,58.7922,53.3472,82.9014,26.5943,1257.86,64.91,0.034,2.93,22342.0,76.34,956.65,3.251,2723.06,753.6,699.58,15.92,2.878,3.026,0.991,110.026,489.0,2153.4
2018-06-27,2.9895,12348.61,24117.59,127.421,1.15589,1.31179,0.321,31.3437,57.9425,52.8187,82.2129,26.2296,1251.8,64.85,0.034,3.0,22271.77,77.59,948.3,3.224,2699.63,763.55,690.15,17.91,2.829,2.969,0.99674,110.236,499.0,2143.25
2018-06-28,2.9535,12177.23,24216.05,127.731,1.1563,1.30776,0.321,31.4104,58.3448,52.9041,82.4296,26.4677,1248.07,64.81,0.033,2.97,22270.39,77.81,941.77,3.256,2716.31,762.64,698.17,16.85,2.838,2.967,0.9971,110.466,501.5,2098.75
2018-06-29,2.951,12306.0,24271.41,129.259,1.16769,1.31997,0.303,31.6648,58.5445,53.1684,82.8381,26.5424,1252.55,64.8,0.031,2.9,22304.51,79.15,952.01,3.229,2718.37,767.43,697.91,16.09,2.862,2.992,0.99003,110.697,517.0,2135.47
2018-07-02,2.9315,12238.17,24307.18,128.992,1.16353,1.31405,0.302,31.2337,58.4633,53.1584,82.3069,26.6541,1241.34,64.13,0.023,2.87,21811.93,77.33,944.2,3.234,2726.71,755.52,704.43,15.6,2.871,2.994,0.9938,110.862,500.0,2119.31
2018-07-03,2.906,12349.14,24174.82,128.926,1.16586,1.31927,0.294,31.5047,58.3703,53.3273,82.7778,26.3581,1252.27,64.09,0.029,2.87,21785.54,77.8,938.99,3.301,2713.22,760.94,696.03,16.14,2.833,2.96,0.99237,110.585,508.5,2160.24
2018-07-05,2.814,12464.29,24356.74,129.37,1.169,1.32206,0.297,31.4861,58.7452,53.8647,82.5849,26.6909,1254.0,63.06,0.034,2.86,21546.99,77.41,945.66,3.206,2736.61,759.74,705.69,14.97,2.833,2.946,0.99339,110.667,522.5,2156.59
2018-07-06,2.813,12496.17,24456.48,129.708,1.17464,1.32813,0.292,31.7414,59.0917,54.5323,82.9944,26.9889,1254.64,62.99,0.031,2.85,21788.14,77.14,949.17,3.209,2759.82,764.9,713.97,13.37,2.824,2.931,0.99037,110.423,532.5,2152.06
2018-07-09,2.839,12543.89,24776.59,130.229,1.17484,1.3253,0.303,32.1903,59.9335,54.9386,84.2299,27.2619,1257.52,63.13,0.032,2.86,22052.18,78.16,956.26,3.184,2784.17,776.27,718.66,12.69,2.86,2.965,0.99206,110.848,525.5,2151.7
2018-07-10,2.8285,12609.85,24919.66,130.297,1.17394,1.32756,0.319,32.4024,59.7857,55.1075,84.3773,27.3197,1255.64,63.19,0.04,2.84,22196.89,78.83,939.38,3.231,2793.84,781.92,720.8,12.64,2.849,2.955,0.9921,110.991,509.5,2177.67
2018-07-11,2.7335,12417.13,24700.45,130.669,1.1674,1.32042,0.311,31.6138,59.0741,54.6197,83.1458,27.0636,1241.94,63.18,0.039,2.84,21932.21,73.5,934.5,3.193,2774.02,765.01,716.85,13.63,2.851,2.952,0.99573,111.935,487.0,2154.28
2018-07-12,2.768,12492.97,24924.89,131.311,1.16689,1.32046,0.3,31.767,59.4118,55.2863,83.7779,27.5249,1246.88,63.21,0.039,2.84,22187.96,74.46,946.74,3.195,2798.29,766.39,729.07,12.58,2.849,2.948,1.00252,112.527,500.0,2161.2
2018-07-13,2.77,12540.73,25019.41,131.232,1.16827,1.32337,0.284,31.8603,59.2747,55.5515,84.3437,27.5429,1241.25,63.24,0.049,2.8,22597.35,75.34,934.54,3.179,2801.31,770.62,728.54,12.18,2.827,2.933,1.00183,112.331,513.0,2157.14
2018-07-16,2.757,12561.02,25064.36,131.48,1.17105,1.32383,0.304,31.4782,59.7857,55.2227,84.134,27.4502,1240.76,63.33,,2.74,,71.94,915.03,3.166,2798.43,761.55,726.4,12.83,2.86,2.963,0.99717,112.275,504.0,2133.98
2018-07-17,2.7395,12661.54,25119.89,131.634,1.16588,1.31132,0.347,31.2837,59.9139,55.5416,84.4852,27.6754,1227.32,63.1,0.041,2.78,22697.36,72.1,910.58,3.141,2809.55,758.66,731.71,12.06,2.864,2.969,1.00024,112.905,513.0,2153.21
2018-07-18,2.752,12765.94,25199.29,131.394,1.16441,1.30746,0.343,31.3103,60.3064,55.5704,84.956,27.6933,1227.36,63.3,0.044,2.72,22794.19,72.94,905.38,3.112,2815.62,758.92,730.76,12.1,2.871,2.987,0.99893,112.841,510.0,2149.12
2018-07-19,2.686,12686.29,25064.5,130.941,1.16453,1.30173,0.331,31.3103,59.6868,55.2962,84.9372,27.6027,1222.6,63.58,0.039,2.72,22764.68,72.61,868.78,3.151,2804.49,758.95,727.93,12.87,2.838,2.959,0.99929,112.438,512.5,2146.82
2018-07-20,2.746,12561.42,25058.12,130.777,1.17284,1.31358,0.373,31.3604,60.0412,55.4482,85.1341,27.6346,1231.63,63.61,0.033,2.76,22697.88,72.99,891.66,3.173,2801.83,756.21,728.3,12.86,2.897,3.027,0.992,111.504,524.5,2182.92
2018-07-23,2.737,12548.57,25044.29,130.109,1.16892,1.31001,0.408,31.2248,60.5991,55.485,84.7255,27.7113,1225.2,63.73,0.083,2.7,22396.99,73.05,911.36,3.202,2806.98,753.14,731.8,12.62,2.958,3.093,0.99283,111.307,521.5,2204.53
2018-07-24,2.8,12689.39,25241.94,129.922,1.16832,1.31432,0.397,31.5813,61.0377,55.8903,85.0322,27.8378,1224.32,63.83,0.084,2.72,22510.48,73.41,911.7,3.179,2820.4,762.91,736.07,12.41,2.95,3.077,0.9937,111.204,518.5,2244.27
2018-07-25,2.806,12579.33,25414.1,129.973,1.17241,1.31915,0.396,31.8858,61.348,56.4913,86.1431,28.2314,1231.72,63.87,0.069,2.77,22614.25,73.94,935.55,3.126,2846.07,769.8,744.93,12.29,2.976,3.104,0.99197,110.859,550.5,2260.7
2018-07-26,2.804,12809.23,25527.07,129.484,1.16395,1.31068,0.407,31.877,61.0377,56.4088,86.706,27.8059,1222.52,63.93,0.092,2.78,22586.87,74.44,924.23,3.141,2837.44,777.64,733.72,12.14,2.978,3.101,0.99428,111.245,542.5,2304.67
2018-07-27,2.7875,12860.4,25451.06,129.413,1.16597,1.3111,0.404,31.8603,61.2285,56.1088,86.6328,27.3336,1222.68,67.75,0.102,2.78,22712.75,74.31,920.39,3.151,2818.82,773.95,721.04,13.03,2.956,3.084,0.99425,110.991,536.5,2290.77
2018-07-30,2.779,12798.2,25306.83,129.994,1.17054,1.31318,0.447,32.0557,61.3117,56.0691,86.0956,26.8892,1221.38,64.2,0.102,2.76,22544.84,74.94,924.11,3.214,2802.6,780.61,710.05,14.26,2.975,3.106,0.98833,111.055,552.5,2327.77
2018-07-31,2.819,12805.5,25415.19,130.72,1.16878,1.31179,0.444,32.1137,61.2579,56.53,87.067,26.9759,1223.38,64.35,0.062,2.82,22553.72,74.19,930.45,3.18,2816.29,778.13,711.61,12.83,2.962,3.082,0.99015,111.843,557.5,2302.13
2018-08-01,2.735,12737.05,25333.82,130.244,1.16607,1.31258,0.478,31.7837,61.1199,56.6154,86.3419,27.1921,1217.7,66.66,0.128,2.8,22746.7,72.4,913.94,3.183,2813.36,767.7,717.97,13.15,3.008,3.134,0.99198,111.695,563.0,2315.48
2018-08-02,2.727,12546.33,25326.16,129.352,1.15864,1.30194,0.461,31.4949,60.699,56.7376,85.9077,27.4602,1207.6,66.86,0.121,2.79,22512.53,73.53,910.52,3.168,2827.22,763.72,727.2,12.19,2.986,3.119,0.99556,111.641,561.5,2283.94
2018-08-03,2.7535,12615.76,25462.58,128.713,1.15726,1.30026,0.411,31.4861,60.9182,56.9075,85.8988,27.5578,1213.28,68.24,0.109,2.84,22525.18,73.25,907.72,3.134,2840.35,760.04,730.0,11.64,2.953,3.089,0.99429,111.222,561.5,2286.92
2018-08-06,2.721,12598.21,25502.18,128.695,1.15525,1.29426,0.394,31.5558,60.9094,56.9552,85.6722,27.6664,1206.75,69.08,0.107,2.86,22507.32,73.74,904.58,3.141,2850.4,762.63,733.97,11.27,2.943,3.091,0.99646,111.4,573.5,2295.82
2018-08-07,2.741,12648.19,25628.91,129.167,1.15967,1.2939,0.409,31.8681,61.2667,57.0197,86.4082,27.788,1210.67,69.35,0.109,2.93,22662.74,74.54,906.87,3.152,2858.45,767.9,736.43,10.93,2.975,3.119,0.99598,111.382,565.5,2304.11
2018-08-08,2.7405,12633.54,25583.75,128.829,1.1614,1.28867,0.399,31.6815,61.4302,56.9731,86.1431,27.9614,1214.26,68.81,0.111,2.97,22644.31,72.3,899.46,3.152,2857.7,762.2,738.43,10.85,2.962,3.112,0.99268,110.926,567.5,2307.12
2018-08-09,2.7555,12676.11,25509.23,128.077,1.15279,1.28272,0.377,31.3947,61.1297,56.8985,85.9858,27.8807,1212.13,68.94,0.114,2.98,22598.39,72.13,906.85,3.109,2853.58,755.28,738.56,11.27,2.928,3.073,0.99337,111.102,562.0,2324.73
2018-08-10,2.7325,12424.35,25313.14,126.337,1.14027,1.27673,0.323,31.1993,60.05,56.4684,84.6454,27.5548,1211.16,68.58,0.101,2.92,22298.08,72.81,906.98,3.162,2833.28,757.48,732.61,13.16,2.877,3.03,0.99528,110.796,544.0,2247.15
2018-08-13,2.722,12358.74,25187.7,126.312,1.14056,1.27632,0.311,30.9262,59.6624,56.3035,84.4357,27.4831,1192.64,68.55,0.099,2.92,21857.43,72.71,889.4,3.185,2821.93,748.22,731.51,14.78,2.88,3.048,0.99312,110.745,531.0,2260.88
2018-08-14,2.6755,12358.87,25299.92,126.19,1.13456,1.27218,0.329,30.9459,60.0598,56.5598,84.9264,27.6176,1193.75,67.96,0.106,2.98,22356.08,72.44,895.85,3.181,2839.96,750.11,736.08,13.31,2.902,3.069,0.99395,111.224,539.0,2272.73
2018-08-15,2.557,12163.01,25162.41,125.595,1.13461,1.2698,0.305,29.946,59.4313,56.38,84.1449,27.2101,1174.2,67.72,0.096,3.01,22204.22,70.86,842.34,,2818.37,723.82,729.15,14.64,2.864,3.033,0.99357,110.694,529.5,
2018-08-16,2.6135,12237.17,25558.73,126.19,1.13748,1.27166,0.318,30.1562,59.8679,56.7754,84.8423,27.3665,1173.91,67.59,0.099,2.99,22192.04,71.42,884.19,3.191,2840.69,728.03,731.9,13.45,2.868,3.027,0.99686,110.939,539.5,2262.1
2018-08-17,2.6245,12210.55,25669.32,126.537,1.14394,1.27478,0.306,30.2927,60.1616,57.1141,85.4645,27.4432,1184.56,67.99,0.096,2.97,22270.38,71.83,909.84,3.181,2850.13,729.96,733.34,12.64,2.864,3.022,0.99556,110.615,555.5,2217.74
2018-08-20,2.6635,12331.3,25758.69,126.439,1.14906,1.27974,0.305,30.5304,60.2624,57.3505,85.784,27.4203,1190.34,67.95,0.095,2.99,22199.0,72.29,917.26,3.151,2857.05,734.78,732.34,12.49,2.821,2.986,0.9912,110.037,539.5,2236.08
2018-08-21,2.6895,12384.49,25822.29,127.482,1.15717,1.29038,0.331,30.6483,60.7469,57.5403,86.4448,27.5399,1196.05,67.65,0.09,3.01,22219.73,72.63,912.38,3.157,2862.96,738.48,733.2,12.86,2.832,2.994,0.98488,110.167,524.5,2281.02
2018-08-22,2.6685,12385.7,25733.6,128.169,1.15947,1.29141,0.345,31.0225,60.8008,57.5939,86.2519,27.7103,1195.35,67.69,0.094,2.99,22362.55,74.78,923.41,3.155,2861.82,747.27,735.37,12.25,2.821,2.985,0.98318,110.541,523.5,2295.63
2018-08-23,2.6525,12365.58,25656.98,128.473,1.15433,1.28097,0.339,30.885,60.1792,57.4539,85.7336,27.7033,1185.0,67.54,0.095,2.96,22410.82,74.74,913.65,3.214,2856.98,743.41,736.58,12.41,2.826,2.981,0.98611,111.296,519.5,2322.86
2018-08-24,2.699,12394.52,25790.35,129.258,1.16258,1.28502,0.344,31.1639,60.3613,57.7181,86.1055,28.0192,1205.86,67.48,0.098,2.96,22601.77,75.79,932.62,3.196,2874.69,749.34,744.43,11.99,2.813,2.961,0.98294,111.183,518.75,2312.7
2018-08-27,2.705,12538.31,26049.64,129.703,1.16793,1.28948,0.378,31.4861,61.2941,58.0717,87.434,28.3261,1211.11,67.42,0.095,2.95,22799.64,76.18,947.42,3.191,2896.74,754.86,751.3,12.16,2.848,2.994,0.97977,111.054,491.5,2369.97
2018-08-28,2.734,12527.42,26064.02,130.005,1.16934,1.2872,0.382,31.3004,61.1747,58.0479,87.3034,28.3719,1200.89,67.35,0.095,2.93,22813.47,75.95,939.2,3.186,2897.52,751.47,752.55,12.5,2.884,3.033,0.97626,111.178,490.5,2390.42
2018-08-29,2.709,12561.68,26124.57,130.831,1.17092,1.30297,0.405,31.4537,61.3303,58.4155,87.5221,28.634,1206.48,67.28,0.099,2.96,22848.22,77.16,961.79,3.204,2914.04,756.04,759.25,12.25,2.886,3.022,0.97072,111.734,502.5,2380.68
2018-08-30,2.6905,12494.24,25986.92,129.54,1.16673,1.30129,0.347,31.3771,60.7088,58.2545,86.6951,28.4307,1199.64,67.21,0.109,2.9,22869.5,77.71,962.86,3.177,2901.13,753.6,756.99,13.53,2.857,3.005,0.96908,111.029,495.5,2353.92
2018-08-31,2.649,12364.06,25964.82,128.966,1.16098,1.29636,0.328,30.996,60.4817,58.0757,86.793,28.4686,1201.15,67.16,0.106,2.93,22865.15,77.72,977.01,3.207,2901.52,747.99,757.63,12.86,2.862,3.02,0.96911,111.084,505.5,2337.96
2018-09-04,2.5835,12210.21,25952.48,129.062,1.15809,1.2855,0.357,30.827,60.4719,57.6525,86.1352,28.3321,1191.21,66.64,0.119,2.96,22696.9,78.14,977.06,3.227,2896.72,745.8,754.92,13.16,2.9,3.064,0.97421,111.444,496.5,2321.24
2018-09-05,2.5925,12040.46,25974.99,129.707,1.16335,1.29117,0.382,30.7416,60.4993,57.6625,86.1015,27.8358,1197.97,67.22,0.114,2.94,22580.83,77.26,970.57,3.253,2888.6,744.99,744.79,13.91,2.902,3.075,0.97116,111.494,486.5,2295.51
2018-09-06,2.6185,11955.25,25995.87,128.647,1.16234,1.2928,0.358,30.2672,60.1068,57.5572,86.425,27.6196,1199.97,68.13,0.109,2.87,22487.94,76.56,972.78,3.303,2878.05,730.67,739.54,14.65,2.873,3.053,0.96547,110.677,478.5,2293.01
2018-09-07,2.6035,11959.63,25916.54,128.304,1.15591,1.29199,0.39,30.2083,59.7857,57.4717,85.9077,27.502,1194.7,68.07,0.109,2.84,22307.06,76.83,977.09,3.31,2871.68,730.32,736.99,14.88,2.942,3.104,0.96885,110.998,476.5,2257.3
2018-09-10,2.6105,11986.34,25857.07,128.832,1.15963,1.3029,0.401,30.1827,59.9139,57.585,86.5408,27.5917,1195.68,68.17,0.114,2.85,22373.09,77.4,973.92,3.281,2877.13,730.07,739.41,14.16,2.931,3.083,0.97485,111.097,493.5,2270.83
2018-09-11,2.604,11970.27,25971.06,129.462,1.15999,1.30188,0.434,30.555,59.7945,57.4916,86.7178,27.7611,1198.48,67.78,0.109,2.89,22664.69,79.09,973.03,3.288,2887.89,737.21,745.73,13.22,2.979,3.12,0.97274,111.607,483.5,2248.35
2018-09-12,2.6585,12032.3,25998.92,129.381,1.16286,1.30467,0.412,30.8005,59.6222,57.8592,87.0195,27.5947,1205.78,67.98,0.109,2.93,22604.61,79.79,973.33,3.258,2888.92,741.0,743.04,13.14,2.965,3.105,0.97028,111.25,472.5,2210.16
2018-09-13,2.6645,12055.55,26145.99,130.837,1.16899,1.31056,0.426,30.827,59.7945,58.4055,87.3964,27.9385,1201.27,68.31,0.111,2.93,22821.32,78.24,979.9,3.243,2904.18,741.07,751.11,12.37,2.972,3.108,0.96598,111.923,462.5,2233.46
2018-09-14,2.6275,12124.33,26154.67,130.19,1.1624,1.30609,0.451,30.9135,60.0255,58.2545,87.8752,27.9813,1193.36,68.43,0.114,2.85,23094.67,78.12,974.68,3.252,2904.98,745.09,751.03,12.07,3.0,3.133,0.96737,112.002,476.5,2232.07
2018-09-17,2.6335,12096.41,26062.12,130.702,1.16855,1.31563,0.459,30.9704,60.2252,58.1035,88.0186,27.6027,1200.99,68.57,,2.9,,77.97,982.22,3.262,2888.8,746.17,741.41,13.68,2.989,3.129,0.96242,111.852,466.5,2210.99
2018-09-18,2.712,12157.67,26246.96,131.15,1.16713,1.31488,0.481,31.2494,60.5551,58.5088,88.8951,27.8528,1197.73,68.59,0.113,2.97,23420.54,79.08,1008.15,3.254,2904.31,751.39,745.67,12.79,3.059,3.204,0.96446,112.369,470.5,2231.04
2018-09-19,2.71,12219.02,26405.76,131.05,1.16732,1.31434,0.49,31.3771,61.3303,58.34,88.9525,27.8558,1203.75,68.67,0.12,3.06,23672.52,79.31,1032.24,3.235,2907.95,754.04,744.25,11.75,3.063,3.21,0.96727,112.271,482.5,2259.1
2018-09-20,2.721,12326.48,26656.98,132.466,1.17774,1.32716,0.471,31.4193,62.0694,58.942,89.5648,28.1826,1206.96,68.67,0.118,3.0,23674.93,78.67,1048.1,3.254,2930.75,753.59,752.61,11.8,3.066,3.197,0.95899,112.494,484.5,2258.63
2018-09-21,2.8365,12430.88,26743.5,132.248,1.17479,1.30786,0.461,31.5813,62.0606,58.9986,89.6588,28.086,1199.32,68.69,0.129,3.02,23869.93,78.74,1046.93,3.258,2929.67,759.02,750.73,11.68,3.065,3.201,0.95885,112.573,481.5,2257.47
2018-09-24,2.816,12350.82,26562.05,132.505,1.17491,1.31191,0.511,31.9781,61.5858,58.9608,88.6498,28.2145,1198.46,68.68,,3.04,,81.27,1054.6,3.295,2919.37,770.14,753.09,12.2,3.091,3.227,0.96464,112.779,487.5,2280.6
2018-09-25,2.8035,12374.66,26492.21,132.9,1.17658,1.31789,0.542,32.2502,61.6044,58.9787,88.7724,28.1956,1201.01,68.62,0.13,3.13,23940.26,81.82,1056.87,3.288,2915.56,774.53,752.76,12.42,3.098,3.227,0.96523,112.954,480.5,2290.19
2018-09-26,2.807,12385.89,26385.28,132.32,1.17425,1.31658,0.524,32.0803,61.2236,59.1029,88.7724,28.1557,1194.27,68.66,0.124,3.13,24033.79,81.31,1064.31,3.262,2905.97,767.01,749.7,12.89,3.05,3.182,0.96538,112.681,482.5,2304.45
2018-09-27,2.7645,12435.59,26439.93,131.996,1.16389,1.3079,0.529,32.1225,60.9368,59.3562,88.5756,28.2763,1182.29,68.69,0.12,3.07,23796.74,81.72,1079.76,3.263,2914.0,767.24,753.72,12.41,3.054,3.185,0.97743,113.407,478.0,2315.07
2018-09-28,2.787,12246.73,26458.31,131.928,1.16109,1.30355,0.472,31.9526,60.1332,59.3284,88.2828,28.2613,1191.41,68.73,0.128,2.99,24120.04,82.64,1069.66,3.265,2913.98,765.37,756.98,12.12,3.065,3.207,0.98142,113.624,474.0,2285.11
2018-10-01,2.774,12339.03,26651.21,131.952,1.15749,1.30379,0.474,32.4024,60.189,59.7337,88.7526,28.4556,1188.6,68.4,0.132,3.076,24245.76,85.02,1054.82,3.251,2924.59,776.71,760.68,12.0,3.084,3.237,0.98389,113.999,489.5,2284.01
2018-10-02,2.795,12287.58,26773.94,131.23,1.15469,1.29792,0.422,32.4103,59.9697,59.6115,88.3767,28.366,1202.86,68.84,0.129,3.148,24270.62,84.77,1049.88,3.253,2923.43,777.53,760.6,12.05,3.067,3.217,0.98437,113.649,499.5,2280.04
2018-10-03,2.8225,,26828.39,131.444,1.14814,1.29519,0.477,32.6303,60.1077,59.5926,88.3767,28.4387,1197.03,69.08,0.14,3.212,24110.96,86.28,1053.14,3.28,2925.51,784.22,763.16,11.61,3.185,3.335,0.99051,114.484,495.5,2298.2
2018-10-04,2.765,12244.14,26627.48,131.147,1.15149,1.30214,0.529,32.4525,60.3701,58.9608,88.0374,27.8976,1199.57,68.51,0.158,3.147,23975.62,84.65,1050.77,3.3,2901.61,780.08,749.53,14.22,3.187,3.348,0.9918,113.893,498.5,2275.65
2018-10-05,2.751,12111.9,26447.05,130.998,1.15239,1.31159,0.575,32.2924,60.143,58.8198,87.5102,27.5349,1202.7,69.24,0.149,3.125,23783.72,84.07,1066.34,3.337,2885.57,779.71,740.05,14.82,3.235,3.406,0.99171,113.675,501.5,2264.2
2018-10-08,2.755,11947.16,26486.78,130.062,1.14918,1.30903,0.531,32.2237,60.0157,58.6032,87.5201,27.244,1187.81,69.29,,3.249,,83.83,1072.63,3.333,2884.43,779.18,731.31,15.69,,,0.99255,113.179,494.5,2224.13
2018-10-09,2.795,11977.22,26430.57,129.834,1.14934,1.31427,0.548,32.4702,60.05,58.6876,86.6051,27.3466,1189.62,70.09,0.159,3.248,23469.39,85.01,1069.04,3.319,2880.34,787.01,733.91,15.95,3.208,3.368,0.99209,112.973,495.5,2251.32
2018-10-10,2.769,11712.5,25598.74,129.419,1.15271,1.31986,0.554,31.5283,58.5279,57.4539,83.766,26.0651,1194.34,70.39,0.154,3.266,23506.04,83.04,1063.31,3.34,2785.68,758.55,698.89,22.96,3.165,3.35,0.9893,112.274,490.5,2197.34
2018-10-11,2.797,11539.35,25052.83,130.002,1.15919,1.32308,0.519,30.6061,57.3111,56.1525,82.7976,25.6735,1224.77,70.24,0.144,3.219,22590.86,80.25,1074.1,3.295,2728.37,735.23,690.03,24.98,3.15,3.325,0.99002,112.149,488.5,2159.88
2018-10-12,2.793,11523.81,25339.99,129.688,1.15576,1.31534,0.495,30.7583,57.4032,56.7376,82.57,26.5175,1217.74,70.49,0.149,3.158,22694.66,80.46,1062.03,3.247,2767.13,737.59,711.77,21.31,3.161,3.336,0.99133,112.21,497.5,2186.62
